id,date,amount
INC1168,2018-05-27,500
zuBBPBWKbVCm,2018-10-19,100
INC1568,2018-05-29,500
INC84,2018-04-27,500
IDT173,2018-09-27,100
IDT133,2018-09-20,200
INC107,2018-06-30,500
INC1129,2018-02-27,100
EXP3656,2018-11-08,-100
VN925GNAJW9,2018-01-20,250
INC1318,2018-06-30,500
INC703,2018-03-04,250
INC959,2018-09-06,500
YDcnpS1omS32,2018-09-05,500
INC527,2018-06-18,100
INC362,2018-08-20,100
INC2315,2018-08-22,25
INC1645,2018-10-18,500
LHOLlAGZeJoP,2018-09-21,500
INC127,2018-06-29,500
INC990,2018-09-14,100
VN925H3CSZ3,2018-04-11,250
INC228,2018-03-21,100
INC1936,2018-10-17,250
INC815,2018-03-19,100
INC1088,2018-02-23,500
VN925GRY7W8,2018-02-14,100
A-84389,2018-10-10,500
yNIxZQhZ2k6S,2018-10-16,500
cVntN2AtSIeH,2018-07-18,200
INC1268,2018-05-03,100
INC514,2018-06-12,500
INC321,2018-03-29,500
INC839,2018-11-03,100
INC653,2018-07-06,50
CGmHbzscNaio,2018-06-28,500
INC715,2018-04-10,400
INC74,2018-02-26,250
INC2974,2018-10-20,500
xAP7cUHq3ODm,2018-11-01,250
VN925KNA309,2018-12-20,500
INC1261,2018-05-01,100
INC706,2018-01-23,20
INC796,2018-05-02,100
INC1617,2018-10-31,100
INC781,2018-01-16,150
IDT19,2018-08-16,300
EbZgbxl43hXM,2018-04-11,100
YkRjpjB8skgi,2018-08-13,100
INC1116,2018-04-21,250
INC133,2018-03-02,100
INC508,2018-09-24,500
INC814,2018-06-30,100
INC108,2019-06-25,500
INC1057,2018-04-17,500
INC92,2018-10-03,100
Y7hT5rZSiNdP,2018-09-12,500
INC991,2018-03-22,500
INC247,2018-08-02,500
INC4102,2018-12-17,500
INC4158,2019-01-04,500
INC3143,2018-10-24,150
INC2674,2018-10-04,250
INC1219,2018-06-17,500
ekuEOEBKqqdI,2018-06-26,250
IDT290,2018-11-01,500
INC1700,2018-11-07,100
INC234,2018-08-02,100
INC774,2018-01-16,500
EXP126,2018-09-19,-500
Nf3EXqUQ8lf7,2018-10-20,100
INC714,2018-01-11,-500
INC374,2018-08-15,500
INC1089,2018-06-13,100
INC1883,2019-06-19,350
INC1991,2018-10-21,500
INC1186,2018-06-30,50
INC367,2018-05-01,500
INC524,2019-02-10,250
INC1353,2018-09-26,500
INC3007,2018-10-20,100
INC1621,2018-10-30,100
INC1167,2018-04-21,500
INC588,2018-06-29,500
p54N8g71pwAk,2019-06-30,500
INC1335,2018-07-03,500
nDT3gKFXBtVJ,2018-07-27,500
INC1241,2018-03-27,100
INC1319,2018-06-28,100
INC632,2018-02-14,100
INC1528,2018-10-18,500
luIjkGsxXMG2,2019-04-25,50
ar9rcjBvMA6A,2019-03-08,100
OtyANIk64bpZ,2018-12-24,500
INC201,2018-06-25,100
IDT75,2018-09-01,200
INC433,2018-12-21,500
XYVX1ePLDCai,2018-08-16,100
INC660,2018-02-26,500
INC106,2019-06-22,150
INC2710,2018-06-23,25
46huSjg7NQ5g,2019-05-14,500
6bbcZpN19MDK,2018-12-02,250
INC2677,2018-10-04,150
INC3828,2018-10-13,500
INC861,2018-02-05,500
INC1349,2018-05-18,250
INC2112,2018-11-02,100
INC1227,2018-09-18,100
INC966,2018-09-12,250
INC2549,2018-09-30,100
fx7gDhwKgubS,2018-07-16,500
INC1778,2019-02-19,100
INC1430,2018-08-05,100
INC543,2019-01-23,500
INC1283,2018-06-18,-500
VN925H6K547,2018-05-07,30
INC1530,2018-10-18,500
INC1342,2018-09-28,498.27
INC463,2018-05-23,50
INC838,2018-08-07,125
INC1114,2018-09-21,100
INC432,2018-09-13,500
INC114,2018-03-01,100
INC1072,2018-06-11,250
IDT49,2018-08-27,100
INC933,2018-09-07,500
INC1352,2018-07-27,300
INC163,2018-09-15,250
INC2780,2018-10-11,500
INC2546,2018-09-30,25
jg4OXFymMZQx,2019-06-20,500
INC723,2018-01-09,250
INC1976,2018-06-29,500
INC1075,2019-04-04,100
INC1323,2018-09-18,500
INC371,2018-12-13,500
INC717,2018-10-17,150
INC1869,2019-06-17,100
epYNcfFvjwPf,2018-10-03,100
INC280,2018-11-29,100
INC813,2019-03-28,100
INC369,2018-05-01,500
INC52,2018-04-11,500
INC170,2019-06-25,500
INC1843,2018-06-28,150
INC1223,2018-09-26,100
INC1361,2018-05-14,100
INC186,2018-10-31,100
INC1220,2018-04-14,500
INC183,2018-10-30,100
INC1291,2018-09-24,150
INC712,2018-10-24,500
INC521,2019-02-09,250
INC1213,2018-06-11,100
INC1027,2018-06-10,200
INC2131,2018-10-30,500
INC3251,2018-10-27,250
INC1068,2018-06-13,500
3Bs3VO9ZiOhN,2018-10-14,100
INC1434,2018-10-16,100
INC3502,2018-11-01,500
hWQb4kIyudo5,2019-05-17,100
INC1168,2018-10-19,50
INC1182,2018-10-20,500
INC1398,2018-04-25,36
INC3115,2018-10-23,250
INC2259,2018-08-15,75
INC1654,2018-11-06,100
tGGcszxyka5G,2018-08-12,100
INC767,2018-07-27,100
INC580,2018-09-28,500
RzfhNd755bni,2018-06-28,150
INC63,2018-02-26,250
rZJIRAQ4genl,2019-06-06,500
fS6iHOrMLXUw,2018-10-01,100
INC335,2018-08-15,200
INC955,2018-05-16,100
INC2514,2018-09-24,250
INC1293,2018-07-21,100
INC1345,2018-07-29,500
INC993,2018-07-08,20
VVhh7vDrtkwI,2019-02-10,100
VN925K4BYQ0,2018-10-18,500
sfVDqugul6be,2019-06-29,100
INC1423,2018-05-18,150
INC3235,2018-10-25,50
pI7MXj5OdoGP,2018-12-27,500
mGlCD1JYK7DD,2018-12-07,100
INC2973,2018-10-20,500
8TWs7qY3chRL,2018-11-06,200
INC986,2018-01-27,100
A-84396,2018-10-12,100
INC1713,2018-06-15,250
IDT179,2018-09-27,100
INC2545,2018-09-29,100
INC4145,2018-12-21,500
INC576,2018-09-26,500
MdZLmqTeH8ue,2019-06-13,500
INC519,2018-06-13,500
INC1437,2018-08-05,250
INC329,2018-02-23,500
INC244,2018-07-10,100
GNPGghmcdWYe,2019-06-30,200
2AchGvFVrKfj,2018-09-24,150
INC697,2018-07-11,500
INC389,2018-11-05,250
SYjNkWp5Hy68,2019-06-30,250
ScMHXeOMpZqJ,2018-12-23,500
8ddhKA8mvvFy,2019-05-21,250
INC1620,2018-10-30,500
INC705,2018-03-03,150
INC513,2019-02-04,500
INC1228,2018-03-16,150
TujJmM8Fl7GO,2019-06-30,500
INC2705,2018-10-07,100
uh9b5kiSKC3j,2019-06-17,150
IDT288,2018-11-01,50
INC2753,2018-10-09,50
INC718,2018-07-09,500
INC167,2019-06-25,500
Sjn7LuKE5P1h,2018-08-19,500
IDT14,2018-08-15,200
FlqkrI6lDRWF,2018-10-14,500
INC998,2018-09-21,150
QJYQG1yFgPYn,2018-08-23,500
5Bbv5GZCgMFs,2018-06-26,500
jnMvMlRd6WX5,2018-03-31,250
INC635,2018-02-28,100
INC1189,2018-03-17,100
INC514,2018-09-19,100
INC2222,2018-08-14,75
INC1294,2018-10-31,150
INC1910,2018-06-30,250
INC946,2019-04-18,250
INC1333,2018-06-28,250
INC1924,2018-11-19,10000
INC1250,2018-04-27,100
INC1080,2019-05-15,500
INC1243,2018-07-01,100
INC953,2018-05-20,250
INC2106,2018-07-30,100
INC1008,2018-09-15,500
VN925GY10K8,2018-03-22,50
INC233,2018-11-16,250
INC4087,2018-12-11,500
CfFuTH2so8vc,2018-07-27,200
INC222,2018-08-01,250
Jwcu4R6FCir9,2018-10-03,250
INC3382,2018-10-23,100
v613mKZAwxVg,2018-11-15,50
INC145,2018-03-06,250
jIGuVsOy2ihl,2018-09-21,300
INC1343,2018-07-23,115
INC571,2018-01-31,50
INC1695,2018-11-07,100
INC650,2018-07-06,250
INC1442,2018-05-19,100
INC779,2018-03-08,200
INC1248,2019-06-07,250
INC1421,2018-05-18,100
INC373,2018-05-01,500
INC743,2018-10-23,500
FJObBibHcKyV,2019-04-17,250
INC1471,2018-10-19,100
INC93,2018-06-28,500
INC1072,2019-05-09,500
INC1980,2018-07-01,200
INC494,2018-09-24,500
INC715,2019-03-13,250
INC3135,2018-10-22,25
VN925HSPD82,2018-07-28,500
IDT118,2018-09-15,500
INC1673,2018-06-06,100
H3V87VB95wfL,2018-07-31,100
IDT174,2018-09-27,100
INC917,2018-02-28,500
INC205,2019-06-25,250
INC2853,2018-10-12,500
INC796,2018-03-11,150
INC465,2018-02-26,100
INC968,2018-05-24,400
INC558,2018-06-21,500
INC730,2018-10-29,500
INC633,2018-05-23,500
INC152,2018-08-30,100
INC1288,2018-07-21,200
INC1384,2018-04-11,25
INC204,2018-06-27,250
INC575,2018-06-25,100
INC650,2018-10-16,500
RVlbyUojIjj5,2019-02-04,25
VN925GQMYQ7,2018-02-09,250
INC1563,2018-10-26,250
HCBWiASlLQuY,2018-12-16,100
INC2064,2018-10-25,100
9fHq2lbczDGs,2018-12-30,100
INC760,2018-04-17,250
HJPlkbHj8plh,2019-05-02,500
INC579,2018-04-25,250
INC826,2018-10-31,500
INC153,2018-06-19,100
INC325,2018-08-15,100
X1Pg38tYjlam,2018-10-08,200
lGqPdRFukvoe,2019-06-13,500
INC306,2018-03-01,500
k1XKHcGNKBBx,2018-10-16,500
INC3415,2018-10-30,100
INC1008,2018-03-30,300
xeegLd3lKRpC,2018-09-30,100
IeXeSjUURq7H,2018-10-31,500
IDT30,2018-02-01,100
A-84413,2018-10-10,500
INC113,2019-06-25,500
Rc3KKgqObemT,2018-08-29,250
INC214,2018-06-29,100
piKaohPdfkRz,2018-06-29,500
INC14,2019-03-15,200
INC1079,2018-09-20,100
A-84337,2018-09-20,100
INC1180,2018-10-20,100
INC997,2019-04-30,250
INC1183,2018-06-30,100
INC1244,2018-09-25,50
INC584,2018-09-29,300
INC1677,2018-11-05,250
pwF6PPyVLifM,2018-11-21,400
A-84345,2018-09-14,100
iLhkziXChjke,2018-11-04,500
rW3i5QJmneNc,2019-05-20,20
INC45,2018-09-06,500
INC1575,2018-11-06,250
INC1117,2018-09-21,100
INC455,2018-09-19,500
VN925H62RR2,2018-05-02,250
INC682,2018-01-15,250
njGiWlvHd5bw,2019-06-13,500
INC1128,2018-08-27,250
INC1259,2018-10-01,250
INC1457,2018-10-19,500
INC1081,2018-06-11,250
INC3521,2018-11-03,250
INC289,2018-04-06,500
INC1356,2018-09-26,386
INC185,2018-08-27,250
INC1333,2018-10-09,500
INC1559,2018-05-26,150
zn6q6tqT3BzN,2018-08-27,100
INC3281,2018-10-29,100
INC3843,2018-11-14,20
INC2980,2018-10-20,250
INC926,2018-06-19,100
1rZdBTv8RCXq,2019-06-19,500
INC713,2018-07-10,250
VN925GSXGM0,2018-02-22,250
INC2718,2018-10-04,400
INC1375,2018-05-16,500
INC634,2018-02-13,500
INC806,2018-03-23,20
INC1180,2018-05-29,100
INC1350,2018-09-26,500
INC3428,2018-10-31,100
INC731,2018-03-16,25
INC813,2018-10-30,500
4f4VOQ6TABiw,2019-04-30,100
INC1338,2019-06-21,500
INC996,2018-03-23,500
7AuVkeWF5Cp8,2018-06-27,100
INC80,2018-04-27,500
8Bkhj4Xa8rYz,2018-08-28,50
5fetOqrhDGLk,2018-11-28,499
INC941,2018-03-02,500
INC3839,2018-11-01,500
INC492,2018-09-24,500
INC645,2018-02-09,500
INC2111,2018-07-30,50
INC2738,2018-10-03,500
CbIBNDbvODeo,2018-10-09,500
IDT109,2018-09-14,100
INC2314,2018-08-22,100
INC167,2018-02-26,200
hIzs46FoyAXN,2019-06-29,100
9lk25WpqL5Sg,2018-08-18,500
INC477,2018-09-19,500
INC1045,2019-05-07,500
IDT38,2018-05-27,100
INC3538,2018-11-04,100
INC50,2018-06-21,100
EEW7HcMPcdRF,2018-06-28,150
INC1163,2018-09-17,500
INC54,2018-06-25,500
INC408,2018-12-27,500
INC662,2018-07-06,500
INC98,2019-06-14,500
eaDn6jj265Oy,2018-09-09,500
INC4127,2018-12-18,100
INC1708,2018-11-02,50
INC680,2018-06-30,100
INC900,2018-03-12,140
Ha3MhF2YuMLd,2018-10-08,150
INC3563,2018-11-05,100
INC143,2018-04-12,500
INC994,2018-03-22,500
INC493,2019-01-17,250
INC1985,2018-10-15,500
rGTlQdKefMXT,2018-10-11,200
INC285,2018-11-30,100
cdBA2FrBlM6H,2019-03-14,500
INC1217,2018-09-16,500
INC986,2018-03-11,100
AApv7Cr6dEjM,2018-06-29,150
INC840,2018-04-06,500
HeDiiNqe8Xab,2018-12-30,500
muhmmHMKJXNg,2018-10-30,100
cftjLoewQJ6q,2019-06-06,150
INC1322,2018-06-28,250
INC565,2018-02-03,500
INC89,2018-05-02,250
INC1132,2018-08-27,249
INC2619,2018-10-02,50
INC566,2019-02-22,500
INC305,2018-08-13,100
INC408,2018-05-07,500
INC947,2018-09-10,250
GqhLkzi3XLME,2018-10-08,100
INC735,2018-06-27,100
ZVG2TerwVk4n,2018-12-28,400
INC269,2018-02-27,250
INC799,2018-03-11,500
INC924,2018-03-11,500
YQl3iw9WY2fs,2019-04-24,100
INC828,2018-06-29,100
INC997,2018-09-15,500
INC1977,2018-06-29,500
vbQRZpMyXQ8p,2018-06-21,100
KfwX3XASqPbN,2019-05-20,250
INC4395,2019-06-25,500
INC604,2018-07-05,500
IDT41,2018-08-24,400
INC215,2018-06-29,250
INC790,2018-03-11,500
INC177,2018-10-22,100
VN925KMR4Z4,2018-12-08,200
INC3451,2018-11-01,250
INC1604,2018-11-01,250
INC1238,2018-06-21,180
INC834,2018-01-31,250
w3lWaDLxlfRZ,2018-08-18,50
INC1185,2018-06-28,100
INC936,2018-02-28,250
INC164,2018-10-02,-500
EFF9ldsl158G,2018-11-28,250
VN925GQFXG3,2018-02-08,250
INC1305,2019-06-28,100
INC1420,2018-04-26,50
INC1098,2018-06-27,500
INC826,2018-11-05,50
IDT51,2018-08-23,250
INC1567,2018-09-13,250
INC2371,2018-09-02,100
INC1261,2018-10-01,250
fLV2fkA8iDbK,2018-08-31,250
INC691,2018-07-11,250
INC1064,2018-08-02,100
1vzsHih2Nboq,2018-10-27,150
INC362,2018-10-18,500
INC378,2018-05-01,250
INC2649,2018-10-03,500
INC634,2018-07-05,500
INC1744,2018-12-18,250
INC829,2018-03-17,150
INC791,2018-03-11,100
INC858,2018-02-05,500
INC4018,2018-11-30,25
INC1091,2018-09-15,500
INC825,2018-05-16,25
INC799,2018-11-02,100
INC73,2018-06-26,200
fiKW8HzYA9nq,2018-11-01,500
3LjDfNfPEjy3,2018-06-24,500
INC1016,2018-09-15,500
INC782,2018-03-11,100
EXP568,2018-04-27,-500
INC641,2018-02-25,100
INC617,2019-02-26,500
Enj3XD16QVUc,2018-09-04,100
INC575,2018-09-25,100
eFLnImGhybr7,2019-05-24,500
INC756,2018-02-14,300
9ffyzN8iOkTA,2019-06-24,300
PAY600,2018-04-20,1750
INC134,2018-08-13,250
INC816,2019-03-28,500
INC470,2018-09-19,500
IDT260,2018-10-22,100
INC816,2018-01-01,250
uHhvPIAPjxzo,2018-04-18,100
INC642,2018-07-06,500
INC1726,2018-07-25,500
EXP1086,2018-08-05,-250
2VpoJugDcdY3,2018-10-18,500
6CcbG1Bkohq2,2019-02-02,30
INC208,2018-03-07,500
INC1168,2018-06-30,100
INC1463,2018-10-19,250
INC962,2018-04-08,250
INC965,2019-04-17,500
A-84427,2018-10-22,250
EXP129,2018-09-19,-250
5AMKbyOiunA1,2018-10-11,200
fOydPTYzL2Ag,2019-02-02,100
INC1672,2018-06-06,100
INC2003,2018-10-23,25
OBigIWiXgDqE,2019-05-14,200
INC2701,2018-10-06,100
VN925GQN5A9,2018-02-09,100
INC273,2018-03-02,100
INC1138,2018-09-17,500
INC1278,2018-05-07,150
INC3148,2018-10-23,50
INC637,2018-02-13,250
fdsrjnflJcNr,2018-06-30,500
UCjvMMLvwskK,2019-05-30,500
INC1331,2018-06-28,500
INC625,2019-03-02,250
INC1142,2018-09-17,500
INC816,2018-01-26,500
EXP1669,2018-06-07,-500
VN925GQFX64,2018-02-08,250
INC1459,2018-05-04,250
INC1904,2018-06-30,250
INC207,2018-11-11,100
IDT145,2018-09-21,200
INC1401,2018-05-18,150
INC1649,2018-09-25,250
Kl97LGppJbdt,2018-08-24,100
lwc53h9lrfER,2018-11-06,50
INC1264,2018-05-02,50
OWmgUegH4Edp,2018-06-25,100
INC938,2019-04-17,500
LeOHNwwnMLSz,2019-05-09,500
INC2801,2018-10-13,200
INC1396,2018-05-17,100
INC119,2018-10-01,300
INC901,2018-08-22,100
INC993,2018-03-26,100
mFQWcVD7OZdA,2018-08-15,25
INC1288,2018-09-24,100
VN925KMVF08,2018-12-13,25
INC302,2018-08-13,100
INC3120,2018-10-22,100
INC100,2019-06-14,250
INC809,2019-03-20,500
vbQRZpMyXQ8p,2018-06-21,100
INC1562,2018-10-26,100
EXP392,2018-06-30,-250
INC351,2018-12-05,500
cOiL1FFODMdx,2018-08-24,250
fEFOnQkxxDEk,2018-12-30,500
INC1382,2018-08-02,300
INC1648,2018-11-05,150
INC3125,2018-06-18,250
INC965,2018-05-08,100
INC627,2018-10-03,250
VN925HHHGC2,2018-06-28,250
3gliJYbDU2mD,2018-11-07,100
INC99,2018-06-29,500
LCuStU8SbOq9,2018-10-11,200
INC1121,2018-09-21,250
INC1096,2019-05-18,250
IDT119,2018-09-15,200
INC905,2018-04-03,500
tDWH2yOT2tgf,2019-06-04,25
INC3485,2018-11-02,150
INC1343,2019-06-21,500
INC800,2018-06-30,100
INC466,2018-09-19,500
INC2768,2018-10-10,100
INC506,2018-09-17,50
INC1126,2018-08-26,500
INC50,2018-02-26,500
SR5pP126G4tB,2019-05-20,200
1UbjyAAeDpEu,2019-06-30,50
INC86,2019-06-14,500
IDT29,2018-08-17,200
s4sFzZp6AmvO,2018-12-24,500
N7eYdFlPt6v2,2018-08-06,100
VN925H3Q8N5,2018-04-13,50
2KTJnllc6ybW,2019-06-19,100
INC2162,2018-11-01,500
INC206,2018-05-29,100
INC2512,2018-09-24,100
INC242,2018-08-03,500
6WqWO17QLAJW,2019-03-01,20
INC1481,2018-10-14,500
INC1331,2018-09-22,500
51znnyqrZ43Q,2019-06-12,250
INC193,2018-05-15,500
INC1841,2018-06-28,250
INC539,2018-09-21,100
INC921,2018-09-05,100
INC1836,2019-06-10,100
VN925H65E14,2018-05-04,100
INC2007,2018-04-21,20
A-84424,2018-10-21,300
INC686,2018-10-11,100
INC785,2018-06-27,250
INC613,2018-10-09,200
INC3594,2018-11-05,500
pfLnUaWVB9fd,2019-06-18,100
INC1476,2018-10-14,500
INC2614,2018-10-03,100
INC831,2018-05-14,150
IDT138,2018-09-20,50
INC2101,2018-10-24,500
INC743,2018-03-05,100
INC623,2019-03-01,100
OUsBwjMjGVgi,2019-06-26,50
INC729,2018-03-19,500
INC2099,2018-07-24,111.1
INC152,2018-06-19,150
INC1565,2018-10-25,500
INC744,2019-03-13,500
INC335,2018-08-15,500
VN925GS3Z33,2018-02-17,100
INC1690,2018-11-05,500
INC1082,2018-06-11,100
INC457,2018-05-25,250
INC2688,2018-10-05,100
INC1461,2018-05-04,250
AVArS8UYywEh,2019-06-27,500
VN925H9AW18,2018-05-20,100
INC1579,2018-09-19,118
BgYpt8dmLE7l,2018-04-18,250
INC1460,2018-05-19,500
SuXUSlHRmwie,2019-06-30,250
Rec1jQP1SuKc,2018-11-05,100
INC881,2018-06-04,500
n9In4Vp5eq4K,2019-06-12,100
kAr9oFVRtXxO,2018-07-17,-100
INC1151,2018-04-21,100
nRAjgymlyc8e,2019-04-30,250
INC523,2019-01-08,100
wUGiMB4ZuijN,2019-01-11,100
INC1686,2018-02-04,150
INC1266,2018-06-22,180
6b2PcL24uEjN,2018-06-29,500
INC1759,2018-12-06,500
nsBhClWFWVQR,2018-09-30,100
INC441,2018-09-11,500
INC770,2018-07-26,100
iL9jdyH5zMiI,2018-09-07,100
iXTAJGqjn3sX,2018-10-29,250
GgsXdsBX1LEI,2019-04-26,250
Iei4BfcuBMbi,2018-12-03,100
INC585,2018-09-29,500
INC963,2018-04-08,250
dcifUIxgiT3p,2018-10-16,250
EoBdkuvesUEM,2018-12-13,500
INC1212,2018-09-28,150
INC88,2019-06-15,250
VN925HT17A1,2018-07-31,100
IDT112,2018-09-14,250
INC623,2018-02-16,100
INC1444,2018-08-09,250
INC3208,2018-10-25,100
INC567,2018-10-02,100
INC635,2018-05-11,300
INC2976,2018-10-19,250
INC801,2018-01-26,500
A-84342,2018-09-14,250
VN925GYAKA7,2018-03-14,500
sWdby6axSgbA,2018-09-21,50
INC1486,2018-05-15,100
INC1119,2019-03-10,100
INC3004,2018-10-20,100
INC3202,2018-10-25,500
INC4353,2019-03-25,500
INC227,2018-07-05,200
INC523,2018-06-07,100
INC1113,2018-03-02,205
INC1087,2018-04-10,200
JK1gJNf2n6Bp,2018-10-17,200
ThLTudW6akWr,2018-09-11,500
INC565,2018-06-25,500
INC2377,2018-09-01,25
INC1315,2018-09-22,500
IDT32,2018-02-09,500
INC2986,2018-10-19,100
INC1174,2018-06-01,500
2PSscG6JNEjc,2018-12-31,50
VN925HM4VM3,2018-07-07,25
veFwFGcl6smz,2018-07-18,-500
bYDgxmmwRhP3,2018-11-19,75
INC181,2019-06-20,500
INC1834,2018-06-28,500
INC719,2018-10-17,500
INC291,2018-04-06,500
INC286,2018-12-02,500
INC817,2019-04-10,500
EXP1268,2018-09-20,-250
VN925HWW5J6,2018-08-08,100
rP4qqopvH6C4,2018-09-10,250
INC3315,2018-10-29,100
INC514,2019-01-23,500
INC1029,2018-06-08,500
INC178,2019-06-24,500
INC167,2018-10-19,250
INC676,2018-01-10,500
INC228,2018-08-01,100
INC278,2018-07-23,100
INC276,2018-11-28,100
INC3836,2018-11-02,500
INC676,2018-06-30,500
A-84246,2018-08-10,72
INC162,2018-03-28,100
INC1855,2018-09-15,500
INC298,2018-09-20,100
INC1337,2018-09-20,500
INC4343,2019-03-29,18
INC2983,2018-10-19,100
INC2715,2018-10-03,500
3vDfCobprvAM,2018-07-27,150
INC315,2018-11-30,500
INC817,2018-05-11,20
INC108,2018-06-30,500
INC528,2019-01-16,500
INC1086,2018-09-15,500
bfez5Ix29gQV,2019-02-11,100
INC2673,2018-10-04,150
INC100,2018-10-04,250
INC941,2018-03-11,500
VN925GPMCE8,2018-01-31,100
INC1770,2018-06-25,100
INC315,2018-04-15,100
INC33,2018-08-30,500
mhw6AfNqG1C5,2018-10-11,150
INC284,2018-04-05,200
EXP128,2018-09-19,-500
INC1044,2019-05-07,100
INC226,2018-07-05,100
INC1075,2018-08-04,100
INC1203,2018-06-08,250
mshYhhbOHGfr,2019-06-30,100
INC2659,2018-10-04,100
INC1204,2018-03-21,75
INC582,2018-09-29,400
Y7Z8hthwETam,2018-10-19,140
INC1035,2018-04-11,500
INC1222,2019-06-15,250
FDBsk1s3lH6j,2018-10-09,250
INC1527,2018-10-18,400
kPgie2RcZaiB,2018-09-10,50
INC45,2018-09-27,10000
INC271,2018-07-19,500
INC109,2018-09-28,100
INC976,2018-06-29,500
INC464,2018-09-18,500
INC2095,2018-07-22,25
INC1458,2018-10-18,500
qsLfIJADQYvf,2018-10-03,200
INC65,2018-06-26,25
6VAC6F3ZQh6B,2018-06-21,100
INC2100,2018-10-24,500
INC2312,2018-08-22,100
INC1131,2018-05-11,500
INC1089,2018-09-15,500
INC495,2018-03-15,500
INC618,2018-10-13,100
INC2702,2018-10-06,100
IJDkD9c9sJxF,2018-10-17,250
EXP2166,2018-07-16,-250
INC596,2018-02-07,100
INC62,2018-02-26,500
INC640,2018-02-25,150
INC2075,2018-10-25,100
INC831,2018-08-07,500
INC1974,2018-05-04,250
C1gVYf7ReJKl,2018-10-23,50
lv1CmQou9Xfk,2018-06-30,100
INC1684,2018-04-28,150
INC791,2018-01-10,500
W9Co1aqzDjYE,2018-10-25,500
INC1316,2018-11-01,150
Spgjz8m6L8Kz,2018-12-19,100
INC579,2018-01-30,100
INC809,2018-06-30,100
aJGeyYwKzuCd,2018-06-22,100
mC4Y1tLwx6vY,2018-10-16,200
INC1975,2018-10-18,500
INC2339,2018-08-26,100
INC570,2019-02-22,500
INC194,2018-11-03,100
gk9DkgcuaCxo,2018-12-16,100
INC676,2019-03-15,100
INC1547,2018-11-03,500
pDggxgG5hDex,2018-08-29,-250
hsLHniHVeZlw,2018-02-04,200
INC1427,2018-05-19,100
INC390,2018-11-05,100
INC589,2018-07-02,250
INC1009,2018-02-01,500
INC797,2018-11-11,500
INC839,2018-08-06,500
INC721,2018-01-09,100
eZNzeYIDUhKx,2018-10-23,50
INC810,2018-03-12,250
INC3838,2018-11-01,300
INC1619,2018-05-31,400
INC252,2018-08-04,100
INC900,2018-02-15,250
INC3372,2018-10-23,60
VN925HDSM84,2018-06-15,200
INC1157,2018-09-17,500
INC133,2018-02-21,100
jZrwCT9oH1tP,2018-12-31,250
INC1093,2018-08-13,100
INC47,2018-02-26,400
INC13,2018-03-01,500
INC1449,2018-08-09,150
bl4RWfjpcxBR,2019-06-30,200
yRIRhvmGTDzb,2019-05-18,50
INC194,2018-06-30,500
INC337,2018-12-10,500
INC1117,2018-04-19,200
mxInpVgcwLWo,2018-08-20,100
fjn8Q6EDZsqg,2018-10-19,150
INC4118,2018-12-17,100
INC4322,2019-02-28,18
INC1055,2018-04-17,500
INC687,2018-10-12,500
q3SxARuFnjOm,2018-03-23,250
INC3434,2018-10-31,250
VN925HHM7J4,2018-06-28,100
hvGXg7I1ZbXV,2018-08-20,500
INC285,2018-04-05,100
INC755,2018-02-19,250
INC783,2018-03-11,100
INC1816,2019-06-06,100
HiKqb5d9JUDf,2018-12-31,250
INC321,2018-08-06,500
N6I2LzsQtS2n,2018-09-03,500
INC788,2018-04-26,100
INC948,2018-05-14,100
YdCkqTCeckg7,2018-08-09,200
INC1319,2018-09-20,500
INC577,2018-01-30,50
IDT216,2018-10-09,150
EPoqVCss9fxS,2018-08-24,100
INC3442,2018-11-01,500
iwsmtXMVxIHV,2018-05-17,100
VN925KN3RD1,2018-12-14,500
INC1030,2018-09-18,500
18DLjTFvm8D1,2018-10-11,100
INC1390,2018-05-17,200
INC719,2018-01-15,300
8Af2jZUWvTO3,2019-06-04,250
INC1179,2018-10-20,100
INC1899,2018-06-30,100
INC1198,2018-09-08,20
frT6VLoRAoip,2018-12-12,100
INC1243,2018-06-21,250
INC832,2018-01-31,250
w3vj71UkRVNc,2018-08-14,500
INC3196,2018-10-26,500
INC1512,2018-10-14,500
f78mZ6W3kloV,2019-06-30,250
JTRqtyyCByWf,2018-11-23,250
rfPUX17CSNfE,2018-08-16,500
6Vm3AWc6JkeF,2018-10-29,250
VN925GQFVW2,2018-02-08,250
INC3270,2018-10-27,100
MKc65tLzJabT,2019-03-03,100
INC212,2018-03-07,500
INC12,2019-03-15,250
INC439,2018-09-07,250
INC871,2018-05-30,500
INC1040,2018-04-14,250
INC627,2018-02-15,100
IDT2,2018-02-28,500
CEJuhNNR38pK,2018-10-08,250
INC991,2018-04-02,41
INC1435,2018-08-05,500
INC794,2018-11-11,500
INC512,2018-09-25,200
INC350,2018-12-06,500
INC137,2018-06-29,500
INC130,2018-06-29,500
INC122,2018-03-01,100
INC211,2018-03-07,500
INC937,2018-03-01,500
rn5hjuyA8Nyb,2018-12-31,100
INC264,2018-09-22,500
INC717,2018-04-09,100
nfh2YeYccQrW,2018-10-19,100
INC1379,2018-05-17,500
INC1630,2018-06-13,500
F814QA7ceXjp,2018-06-24,100
INC3394,2018-10-22,60
INC275,2018-08-10,100
VN925H6W0P0,2018-05-11,500
INC569,2018-10-04,50
sTsbQkKebSmA,2019-06-20,500
IDT176,2018-09-27,500
INC1119,2018-04-20,100
